Country Code,Country Name,Year,Trade (% of GDP)
GMB,"Gambia, The",2009,41.77739443
GMB,"Gambia, The",2010,41.01251503
GMB,"Gambia, The",2011,42.63970205
GMB,"Gambia, The",2012,47.70067311
GMB,"Gambia, The",2013,45.46191936
GMB,"Gambia, The",2014,58.25793078
GNB,Guinea-Bissau,2006,40.44919814
GNB,Guinea-Bissau,2007,54.14182423
GNB,Guinea-Bissau,2008,52.64204501
GNB,Guinea-Bissau,2009,54.07187573
GNB,Guinea-Bissau,2010,50.13040106
GNB,Guinea-Bissau,2011,56.62100801
GNB,Guinea-Bissau,2012,41.17299284
GNB,Guinea-Bissau,2013,44.08039118
GNB,Guinea-Bissau,2014,51.59301419
GNQ,Equatorial Guinea,2006,118.5327824
GNQ,Equatorial Guinea,2007,134.0837899
GNQ,Equatorial Guinea,2008,128.6880066
GNQ,Equatorial Guinea,2009,122.2120771
GNQ,Equatorial Guinea,2010,144.668225
GNQ,Equatorial Guinea,2011,114.3773466
GNQ,Equatorial Guinea,2012,116.6754225
GNQ,Equatorial Guinea,2013,106.8932849
GNQ,Equatorial Guinea,2014,104.3791987
GRC,Greece,2006,52.85023883
GRC,Greece,2007,57.52437402
GRC,Greece,2008,59.32971553
GRC,Greece,2009,47.7438466
GRC,Greece,2010,51.19728572
GRC,Greece,2011,56.83396477
GRC,Greece,2012,62.06128479
GRC,Greece,2013,62.87650156
GRC,Greece,2014,66.52632759
GRL,Greenland,2006,89.69385624
GRL,Greenland,2007,94.96705396
GRL,Greenland,2008,107.3732213
GRL,Greenland,2009,85.75736574
GRL,Greenland,2010,110.4723682
GRL,Greenland,2011,130.5479424
GRL,Greenland,2012,100.9784011
GRL,Greenland,2013,95.91166816
GRL,Greenland,2014,87.08858379
GTM,Guatemala,2006,67.91192374
GTM,Guatemala,2007,69.00136431
GTM,Guatemala,2008,65.17873052
GTM,Guatemala,2009,58.04068697
GTM,Guatemala,2010,63.12519257
GTM,Guatemala,2011,65.04705104
GTM,Guatemala,2012,61.95941934
GTM,Guatemala,2013,56.68522075
GTM,Guatemala,2014,55.08327928
GUM,Guam,2006,72.77017461
GUM,Guam,2007,79.46327041
GUM,Guam,2008,78.27393731
GUM,Guam,2009,72.01739851
GUM,Guam,2010,72.0347545
GUM,Guam,2011,77.78892456
GUM,Guam,2012,76.75213675
GUM,Guam,2013,79.5332469
GUM,Guam,2014,78.3600713
HIC,High income,2006,57.81140731
HIC,High income,2007,59.0956226
HIC,High income,2008,61.7301357
HIC,High income,2009,53.78792432
HIC,High income,2010,58.90090255
HIC,High income,2011,62.93369622
HIC,High income,2012,63.33414704
HIC,High income,2013,62.96879681
HIC,High income,2014,62.85606477
HKG,"Hong Kong SAR, China",2006,359.2086612
HKG,"Hong Kong SAR, China",2007,362.1494636
HKG,"Hong Kong SAR, China",2008,376.6568062
HKG,"Hong Kong SAR, China",2009,348.3975543
HKG,"Hong Kong SAR, China",2010,404.7705609
HKG,"Hong Kong SAR, China",2011,421.8547066
HKG,"Hong Kong SAR, China",2012,430.5685304
HKG,"Hong Kong SAR, China",2013,442.6200191
HKG,"Hong Kong SAR, China",2014,425.9758717
HND,Honduras,2006,133.1318351
HND,Honduras,2007,135.0706349
HND,Honduras,2008,135.7489552
HND,Honduras,2009,96.90500602
HND,Honduras,2010,109.4418382
HND,Honduras,2011,122.2169026
HND,Honduras,2012,121.1882158
HND,Honduras,2013,116.3060492
HND,Honduras,2014,112.9750973
HPC,Heavily indebted poor countries (HIPC),2006,58.40551443
HPC,Heavily indebted poor countries (HIPC),2007,62.1403935
HPC,Heavily indebted poor countries (HIPC),2008,64.2656346
HPC,Heavily indebted poor countries (HIPC),2009,59.11793629
HPC,Heavily indebted poor countries (HIPC),2010,63.98655996
HPC,Heavily indebted poor countries (HIPC),2011,64.80772681
HPC,Heavily indebted poor countries (HIPC),2012,65.01098801
HPC,Heavily indebted poor countries (HIPC),2013,60.91456857
HPC,Heavily indebted poor countries (HIPC),2014,58.21813462
HRV,Croatia,2006,83.66898398
HRV,Croatia,2007,83.55199666
HRV,Croatia,2008,82.46157505
HRV,Croatia,2009,70.39701346
HRV,Croatia,2010,73.28027267
HRV,Croatia,2011,78.43524916
HRV,Croatia,2012,79.7098028
HRV,Croatia,2013,81.71279472
HRV,Croatia,2014,85.9378922
HTI,Haiti,2006,37.65166736
HTI,Haiti,2007,33.22223516
HTI,Haiti,2008,35.96486874
HTI,Haiti,2009,33.09649982
HTI,Haiti,2010,44.72187045
HTI,Haiti,2011,42.42489291
HTI,Haiti,2012,40.2582415
HTI,Haiti,2013,40.32532676
HTI,Haiti,2014,42.3758845
HUN,Hungary,2006,148.9627461
HUN,Hungary,2007,155.4529586
HUN,Hungary,2008,158.2765079
HUN,Hungary,2009,144.9501611
HUN,Hungary,2010,157.3984842
HUN,Hungary,2011,166.3655601
HUN,Hungary,2012,165.5932734
HUN,Hungary,2013,164.2876525
HUN,Hungary,2014,168.3407147
IBD,IBRD only,2006,61.87224734
IBD,IBRD only,2007,60.52170967
IBD,IBRD only,2008,60.22693263
IBD,IBRD only,2009,50.50451091
IBD,IBRD only,2010,53.9368367
IBD,IBRD only,2011,55.52906384
IBD,IBRD only,2012,54.3166507
IBD,IBRD only,2013,52.90231733
IBD,IBRD only,2014,51.55968718
IBT,IDA & IBRD total,2006,61.17044397
IBT,IDA & IBRD total,2007,59.93796076
IBT,IDA & IBRD total,2008,59.81636044
IBT,IDA & IBRD total,2009,50.3557965
IBT,IDA & IBRD total,2010,53.69529776
IBT,IDA & IBRD total,2011,55.47171428
IBT,IDA & IBRD total,2012,54.13415913
IBT,IDA & IBRD total,2013,52.5005681
IBT,IDA & IBRD total,2014,51.15211502
IDA,IDA total,2006,50.54108968
IDA,IDA total,2007,51.11029199
IDA,IDA total,2008,53.67364307
IDA,IDA total,2009,48.13082699
IDA,IDA total,2010,50.26134407
IDA,IDA total,2011,54.68201594
IDA,IDA total,2012,51.61866496
IDA,IDA total,2013,46.98147758
IDA,IDA total,2014,45.56312554
IDB,IDA blend,2006,46.45918723
IDB,IDA blend,2007,45.18427412
IDB,IDA blend,2008,47.72546311
IDB,IDA blend,2009,41.31547558
IDB,IDA blend,2010,44.37136394
IDB,IDA blend,2011,50.42140182
IDB,IDA blend,2012,44.18299
IDB,IDA blend,2013,36.38758236
IDB,IDA blend,2014,35.20133037
IDN,Indonesia,2006,56.65712681
IDN,Indonesia,2007,54.82924998
IDN,Indonesia,2008,58.56139963
IDN,Indonesia,2009,45.51212137
IDN,Indonesia,2010,46.70127388
IDN,Indonesia,2011,50.18001318
IDN,Indonesia,2012,49.5828983
IDN,Indonesia,2013,48.63737268
IDN,Indonesia,2014,48.08017559
IDX,IDA only,2006,55.77255238
IDX,IDA only,2007,58.67849717
IDX,IDA only,2008,61.08835161
IDX,IDA only,2009,56.62650881
IDX,IDA only,2010,56.83076772
IDX,IDA only,2011,59.13042976
IDX,IDA only,2012,59.39853546
IDX,IDA only,2013,57.98948946
IDX,IDA only,2014,56.29045698
IND,India,2006,45.7244805
IND,India,2007,45.68626868
IND,India,2008,53.36822044
IND,India,2009,46.27286964
IND,India,2010,49.2552065
IND,India,2011,55.62388001
IND,India,2012,55.79372173
IND,India,2013,53.84413195
IND,India,2014,48.92218575
IRL,Ireland,2006,150.0218047
IRL,Ireland,2007,153.3968638
IRL,Ireland,2008,160.0394442
IRL,Ireland,2009,173.5914943
IRL,Ireland,2010,189.8395942
IRL,Ireland,2011,187.8142328
IRL,Ireland,2012,191.1036567
IRL,Ireland,2013,188.7843298
IRL,Ireland,2014,201.8706098
IRN,"Iran, Islamic Rep.",2006,53.16735871
IRN,"Iran, Islamic Rep.",2007,49.88730692
IRN,"Iran, Islamic Rep.",2008,48.22940277
IRN,"Iran, Islamic Rep.",2009,43.69958022
IRN,"Iran, Islamic Rep.",2010,43.77064374
IRN,"Iran, Islamic Rep.",2011,41.21941479
IRN,"Iran, Islamic Rep.",2012,44.08934668
IRN,"Iran, Islamic Rep.",2013,47.08671792
IRN,"Iran, Islamic Rep.",2014,45.35142014
IRQ,Iraq,2006,89.65052049
IRQ,Iraq,2007,74.09285311
IRQ,Iraq,2008,81.05554327
IRQ,Iraq,2009,78.68737882
IRQ,Iraq,2010,73.49747962
IRQ,Iraq,2011,72.17132822
IRQ,Iraq,2012,73.60868459
IRQ,Iraq,2013,67.41001841
IRQ,Iraq,2014,68.98248686
ISL,Iceland,2006,77.5361532
ISL,Iceland,2007,74.67091356
ISL,Iceland,2008,82.6880267
ISL,Iceland,2009,89.39474321
ISL,Iceland,2010,93.64639818
ISL,Iceland,2011,101.4087017
ISL,Iceland,2012,104.0854755
ISL,Iceland,2013,98.7895236
ISL,Iceland,2014,96.66559189
ISR,Israel,2006,81.37466965
ISR,Israel,2007,81.76278725
ISR,Israel,2008,77.3716749
ISR,Israel,2009,63.75779476
ISR,Israel,2010,67.45792417
ISR,Israel,2011,70.76738039
ISR,Israel,2012,71.84044764
ISR,Israel,2013,65.40378127
ISR,Israel,2014,62.80104057
ITA,Italy,2006,53.16817918
ITA,Italy,2007,55.06145563
ITA,Italy,2008,54.4928758
ITA,Italy,2009,45.41876179
ITA,Italy,2010,52.00618837
ITA,Italy,2011,55.14552246
ITA,Italy,2012,55.65472084
ITA,Italy,2013,54.8675794
ITA,Italy,2014,55.32211515
JAM,Jamaica,2006,100.7455988
JAM,Jamaica,2007,101.2444221
JAM,Jamaica,2008,113.5774038
JAM,Jamaica,2009,86.88512433
JAM,Jamaica,2010,80.92040032
JAM,Jamaica,2011,83.82182023
JAM,Jamaica,2012,82.04007835
JAM,Jamaica,2013,83.25957198
JAM,Jamaica,2014,84.74094366
JOR,Jordan,2006,141.7478705
JOR,Jordan,2007,145.9929646
JOR,Jordan,2008,140.912926
JOR,Jordan,2009,112.1519982
JOR,Jordan,2010,114.2226777
JOR,Jordan,2011,118.6996795
JOR,Jordan,2012,117.8555877
JOR,Jordan,2013,111.451528
JOR,Jordan,2014,109.9388055
JPN,Japan,2006,30.0163761
JPN,Japan,2007,32.81657805
JPN,Japan,2008,34.12947654
JPN,Japan,2009,24.39016653
JPN,Japan,2010,28.49847269
JPN,Japan,2011,30.19496073
JPN,Japan,2012,30.47091092
JPN,Japan,2013,33.97876865
JPN,Japan,2014,37.43143457
KAZ,Kazakhstan,2006,91.4535268
KAZ,Kazakhstan,2007,92.1616331
KAZ,Kazakhstan,2008,94.29480465
KAZ,Kazakhstan,2009,75.76606746
KAZ,Kazakhstan,2010,74.1382659
KAZ,Kazakhstan,2011,73.11785705
KAZ,Kazakhstan,2012,73.72373249
KAZ,Kazakhstan,2013,65.40760933
KAZ,Kazakhstan,2014,64.97203465
KEN,Kenya,2006,55.23648513
KEN,Kenya,2007,53.8947888
KEN,Kenya,2008,57.57859865
KEN,Kenya,2009,45.94519181
KEN,Kenya,2010,50.39428735
KEN,Kenya,2011,58.40220597
KEN,Kenya,2012,51.62369202
KEN,Kenya,2013,47.46464251
KEN,Kenya,2014,46.17048936
KGZ,Kyrgyz Republic,2006,120.7499818
KGZ,Kyrgyz Republic,2007,137.0583878
KGZ,Kyrgyz Republic,2008,146.1060822
KGZ,Kyrgyz Republic,2009,133.3791532
KGZ,Kyrgyz Republic,2010,133.2328505
KGZ,Kyrgyz Republic,2011,136.1798404
KGZ,Kyrgyz Republic,2012,139.6759378
KGZ,Kyrgyz Republic,2013,134.0267856
KGZ,Kyrgyz Republic,2014,125.1261811
KHM,Cambodia,2006,144.6144535
KHM,Cambodia,2007,138.2681469
KHM,Cambodia,2008,133.3202594
KHM,Cambodia,2009,105.1384754
KHM,Cambodia,2010,113.6037182
KHM,Cambodia,2011,113.5818435
KHM,Cambodia,2012,120.5974375
KHM,Cambodia,2013,130.0464867
KHM,Cambodia,2014,129.6122323
KIR,Kiribati,2006,100.4153232
KIR,Kiribati,2007,104.3600999
KIR,Kiribati,2008,99.4837973
KIR,Kiribati,2009,103.3548738
KIR,Kiribati,2010,91.29941613
KIR,Kiribati,2011,101.3419504
KIR,Kiribati,2012,104.9350223
KIR,Kiribati,2013,106.1322908
KIR,Kiribati,2014,117.3203302
KOR,"Korea, Rep.",2006,70.65187353
KOR,"Korea, Rep.",2007,73.87452529
KOR,"Korea, Rep.",2008,95.51635243
KOR,"Korea, Rep.",2009,86.13361937
KOR,"Korea, Rep.",2010,91.3995965
KOR,"Korea, Rep.",2011,105.5663136
KOR,"Korea, Rep.",2012,105.4583277
KOR,"Korea, Rep.",2013,97.95210495
KOR,"Korea, Rep.",2014,90.6144419
KWT,Kuwait,2006,89.7130932
KWT,Kuwait,2007,91.73250339
KWT,Kuwait,2008,92.68345625
KWT,Kuwait,2009,88.81106499
KWT,Kuwait,2010,97.02773949
KWT,Kuwait,2011,99.09037034
KWT,Kuwait,2012,101.0112413
KWT,Kuwait,2013,97.60670229
KWT,Kuwait,2014,100.0369451
LAC,Latin America & Caribbean (excluding high income),2006,41.57964329
LAC,Latin America & Caribbean (excluding high income),2007,41.48781284
LAC,Latin America & Caribbean (excluding high income),2008,43.06950247
LAC,Latin America & Caribbean (excluding high income),2009,37.60347833
LAC,Latin America & Caribbean (excluding high income),2010,39.92606117
LAC,Latin America & Caribbean (excluding high income),2011,42.01383598
LAC,Latin America & Caribbean (excluding high income),2012,42.23853613
LAC,Latin America & Caribbean (excluding high income),2013,41.4849543
LAC,Latin America & Caribbean (excluding high income),2014,40.8847081
LAO,Lao PDR,2006,81.96137542
LAO,Lao PDR,2007,79.2126289
LAO,Lao PDR,2008,81.84918209
LAO,Lao PDR,2009,76.93082622
LAO,Lao PDR,2010,84.72033789
LAO,Lao PDR,2011,91.69869587
LAO,Lao PDR,2012,98.18512643
LAO,Lao PDR,2013,98.17914662
LAO,Lao PDR,2014,99.05973829
LBN,Lebanon,2006,91.06939703
LBN,Lebanon,2007,97.96770797
LBN,Lebanon,2008,106.6256732
LBN,Lebanon,2009,90.39783886
LBN,Lebanon,2010,95.09665294
LBN,Lebanon,2011,102.1398824
LBN,Lebanon,2012,88.54550192
LBN,Lebanon,2013,86.17432859
LBN,Lebanon,2014,79.81715659
LBY,Libya,2006,97.73810112
LBY,Libya,2007,102.7323155
LBY,Libya,2008,103.242158
LBY,Libya,2009,107.6209305
LBY,Libya,2010,98.07721307
LBY,Libya,2011,63.00543529
LBY,Libya,2012,98.22431892
LBY,Libya,2013,106.3343609
LBY,Libya,2014,76.52488264
LCN,Latin America & Caribbean,2006,46.38281424
LCN,Latin America & Caribbean,2007,46.40564334
LCN,Latin America & Caribbean,2008,48.14819627
LCN,Latin America & Caribbean,2009,41.34982671
LCN,Latin America & Caribbean,2010,43.98221469
LCN,Latin America & Caribbean,2011,46.42906821
LCN,Latin America & Caribbean,2012,46.02965984
LCN,Latin America & Caribbean,2013,45.20863737
LCN,Latin America & Caribbean,2014,44.21902829
LDC,Least developed countries: UN classification,2006,56.8461198
LDC,Least developed countries: UN classification,2007,61.97218836
LDC,Least developed countries: UN classification,2008,66.42596509
LDC,Least developed countries: UN classification,2009,63.36086705
LDC,Least developed countries: UN classification,2010,59.42660767
LDC,Least developed countries: UN classification,2011,60.06552753
LDC,Least developed countries: UN classification,2012,58.54329858
LDC,Least developed countries: UN classification,2013,59.02269273
LDC,Least developed countries: UN classification,2014,56.19298439
LIC,Low income,2010,60.41081474
LIC,Low income,2011,57.63367007
LIC,Low income,2012,56.07306094
LIC,Low income,2013,55.44833147
LIC,Low income,2014,51.08980285
LKA,Sri Lanka,2006,71.26117849
LKA,Sri Lanka,2007,68.60651166
LKA,Sri Lanka,2008,63.36904361
LKA,Sri Lanka,2009,49.14914153
LKA,Sri Lanka,2010,46.36388695
LKA,Sri Lanka,2011,54.98457618
LKA,Sri Lanka,2012,51.4920801
LKA,Sri Lanka,2013,49.25779234
LKA,Sri Lanka,2014,50.2508827
LMC,Lower middle income,2006,55.95973502
LMC,Lower middle income,2007,55.7834542
LMC,Lower middle income,2008,59.96498427
LMC,Lower middle income,2009,51.81794641
LMC,Lower middle income,2010,53.05431956
LMC,Lower middle income,2011,56.81102148
LMC,Lower middle income,2012,55.37596158
LMC,Lower middle income,2013,52.84144213
LMC,Lower middle income,2014,50.66598863
LMY,Low & middle income,2006,60.50319659
LMY,Low & middle income,2007,59.13233849
LMY,Low & middle income,2008,58.97282694
LMY,Low & middle income,2009,49.53895448
LMY,Low & middle income,2010,52.72016554
LMY,Low & middle income,2011,54.34792383
LMY,Low & middle income,2012,52.93239894
LMY,Low & middle income,2013,51.22211526
LMY,Low & middle income,2014,49.8067037
LSO,Lesotho,2007,165.0593973
LSO,Lesotho,2008,161.1340883
LSO,Lesotho,2009,158.9001331
LSO,Lesotho,2010,150.1039312
LSO,Lesotho,2011,149.795906
LSO,Lesotho,2012,150.2085731
LSO,Lesotho,2013,133.3654763
LSO,Lesotho,2014,126.2924744
LTE,Late-demographic dividend,2006,68.08872347
LTE,Late-demographic dividend,2007,66.73026983
LTE,Late-demographic dividend,2008,64.92436121
LTE,Late-demographic dividend,2009,54.72600647
LTE,Late-demographic dividend,2010,58.92387731
LTE,Late-demographic dividend,2011,60.07205508
LTE,Late-demographic dividend,2012,58.82759127
LTE,Late-demographic dividend,2013,57.54536009
LTE,Late-demographic dividend,2014,56.62348244
LTU,Lithuania,2006,124.3354433
LTU,Lithuania,2007,116.3873879
LTU,Lithuania,2008,126.8490876
LTU,Lithuania,2009,105.3387783
LTU,Lithuania,2010,129.8873829
LTU,Lithuania,2011,148.4472191
LTU,Lithuania,2012,155.8431607
LTU,Lithuania,2013,155.8867909
LTU,Lithuania,2014,142.7216428
LUX,Luxembourg,2006,305.8795475
LUX,Luxembourg,2007,307.4850201
LUX,Luxembourg,2008,292.2134808
LUX,Luxembourg,2009,263.5327015
LUX,Luxembourg,2010,293.6718769
LUX,Luxembourg,2011,308.7144539
LUX,Luxembourg,2012,311.7868352
LUX,Luxembourg,2013,320.5335063
LUX,Luxembourg,2014,333.4288532
LVA,Latvia,2006,100.1329827
LVA,Latvia,2007,95.5732855
LVA,Latvia,2008,91.17645536
LVA,Latvia,2009,86.41245309
LVA,Latvia,2010,108.6047806
LVA,Latvia,2011,125.4904462
LVA,Latvia,2012,128.2284417
LVA,Latvia,2013,125.1578552
LVA,Latvia,2014,125.2108267
MAC,"Macao SAR, China",2006,128.7856891
MAC,"Macao SAR, China",2007,130.6705988
MAC,"Macao SAR, China",2008,126.6071312
MAC,"Macao SAR, China",2009,113.5551133
MAC,"Macao SAR, China",2010,119.9400877
MAC,"Macao SAR, China",2011,122.8883894
MAC,"Macao SAR, China",2012,123.7133418
MAC,"Macao SAR, China",2013,121.4225517
MAC,"Macao SAR, China",2014,118.635352
MAR,Morocco,2006,71.49628678
MAR,Morocco,2007,78.48717434
MAR,Morocco,2008,85.6728209
MAR,Morocco,2009,67.91510295
MAR,Morocco,2010,75.24763454
MAR,Morocco,2011,83.42680017
MAR,Morocco,2012,85.12491729
MAR,Morocco,2013,80.02055856
MAR,Morocco,2014,81.77227419
MDA,Moldova,2006,137.1547638
MDA,Moldova,2007,142.720539
MDA,Moldova,2008,134.4216013
MDA,Moldova,2009,110.3633269
MDA,Moldova,2010,87.9378518
MDA,Moldova,2011,98.61759651
MDA,Moldova,2012,96.30640986
MDA,Moldova,2013,95.68729683
MDA,Moldova,2014,93.15926761
MDG,Madagascar,2006,62.10283894
MDG,Madagascar,2007,66.70273536
MDG,Madagascar,2008,74.35735396
MDG,Madagascar,2009,62.4116976
MDG,Madagascar,2010,57.87489451
MDG,Madagascar,2011,56.4830926
MDG,Madagascar,2012,52.65171408
MDG,Madagascar,2013,56.36758179
MDG,Madagascar,2014,61.96943221
MDV,Maldives,2014,165.9792512
MEA,Middle East & North Africa,2006,86.11006729
MEA,Middle East & North Africa,2007,89.0733294
MEA,Middle East & North Africa,2008,91.69287936
MEA,Middle East & North Africa,2009,83.63600952
MEA,Middle East & North Africa,2010,81.82220573
MEA,Middle East & North Africa,2011,84.387439
MEA,Middle East & North Africa,2012,86.2520048
MEA,Middle East & North Africa,2013,85.26303893
MEA,Middle East & North Africa,2014,83.47735327
MEX,Mexico,2006,56.09272463
MEX,Mexico,2007,56.79527936
MEX,Mexico,2008,57.77703093
MEX,Mexico,2009,55.96776976
MEX,Mexico,2010,60.76031847
MEX,Mexico,2011,63.46967792
MEX,Mexico,2012,65.76724582
MEX,Mexico,2013,63.76487661
MEX,Mexico,2014,64.9253579
MHL,Marshall Islands,2006,114.9832033
MHL,Marshall Islands,2007,117.2383343
MHL,Marshall Islands,2008,118.5673497
MHL,Marshall Islands,2009,130.6048758
MHL,Marshall Islands,2010,148.720038
MHL,Marshall Islands,2011,152.7989964
MHL,Marshall Islands,2012,156.8384521
MHL,Marshall Islands,2013,160.4150391
MHL,Marshall Islands,2014,150.0993726
MIC,Middle income,2006,60.60633673
MIC,Middle income,2007,59.17889584
MIC,Middle income,2008,58.97850142
MIC,Middle income,2009,49.48042102
MIC,Middle income,2010,52.62994082
MIC,Middle income,2011,54.3019836
MIC,Middle income,2012,52.88872073
MIC,Middle income,2013,51.16271231
MIC,Middle income,2014,49.78867103
MKD,North Macedonia,2006,92.55166647
MKD,North Macedonia,2007,106.092966
MKD,North Macedonia,2008,111.5700547
MKD,North Macedonia,2009,87.17675377
MKD,North Macedonia,2010,97.88106912
MKD,North Macedonia,2011,113.1919101
MKD,North Macedonia,2012,112.2148347
MKD,North Macedonia,2013,104.85723
MKD,North Macedonia,2014,112.537929
MLI,Mali,2006,60.97667384
MLI,Mali,2007,56.64974624
MLI,Mali,2008,63.47601606
MLI,Mali,2009,50.51919293
MLI,Mali,2010,57.98529724
MLI,Mali,2011,53.91355778
MLI,Mali,2012,59.12059455
MLI,Mali,2013,64.81766087
MLI,Mali,2014,60.63870749
MLT,Malta,2006,253.8366069
MLT,Malta,2007,262.317058
MLT,Malta,2008,298.8180623
MLT,Malta,2009,294.9500953
MLT,Malta,2010,301.8366976
MLT,Malta,2011,319.7034164
MLT,Malta,2012,322.6764529
MLT,Malta,2013,304.3286258
MLT,Malta,2014,287.641433
MMR,Myanmar,2010,18.8008859
MMR,Myanmar,2011,16.1315685
MMR,Myanmar,2012,11.85539813
MMR,Myanmar,2013,30.98310551
MMR,Myanmar,2014,40.52801627
MNA,Middle East & North Africa (excluding high income),2006,70.39503658
MNA,Middle East & North Africa (excluding high income),2007,69.52031063
MNA,Middle East & North Africa (excluding high income),2008,73.00579679
MNA,Middle East & North Africa (excluding high income),2009,64.04129045
MNA,Middle East & North Africa (excluding high income),2010,61.96626201
MNA,Middle East & North Africa (excluding high income),2011,60.12702681
MNA,Middle East & North Africa (excluding high income),2012,60.42246906
MNA,Middle East & North Africa (excluding high income),2013,59.93592581
MNA,Middle East & North Africa (excluding high income),2014,57.69690177
MNE,Montenegro,2006,117.9947355
MNE,Montenegro,2007,128.7461586
MNE,Montenegro,2008,132.3402717
MNE,Montenegro,2009,99.42502821
MNE,Montenegro,2010,99.78032633
MNE,Montenegro,2011,106.658854
MNE,Montenegro,2012,111.7660445
MNE,Montenegro,2013,102.7709302
MNE,Montenegro,2014,100.12762
MNG,Mongolia,2006,112.9299831
MNG,Mongolia,2007,117.8804264
MNG,Mongolia,2008,121.1980134
MNG,Mongolia,2009,107.8137572
MNG,Mongolia,2010,103.3500317
MNG,Mongolia,2011,126.9992286
MNG,Mongolia,2012,109.5885643
MNG,Mongolia,2013,100.3119897
MNG,Mongolia,2014,109.3223119
MNP,Northern Mariana Islands,2006,159.6969697
MNP,Northern Mariana Islands,2007,128.5714286
MNP,Northern Mariana Islands,2008,100.8519702
MNP,Northern Mariana Islands,2009,84.52830189
MNP,Northern Mariana Islands,2010,92.61576971
MNP,Northern Mariana Islands,2011,105.0754458
MNP,Northern Mariana Islands,2012,114.8793566
MNP,Northern Mariana Islands,2013,120.0777202
MNP,Northern Mariana Islands,2014,119.8317308
MOZ,Mozambique,2006,64.09237246
MOZ,Mozambique,2007,63.03714849
MOZ,Mozambique,2008,62.33312993
MOZ,Mozambique,2009,64.80519235
MOZ,Mozambique,2010,70.6407003
MOZ,Mozambique,2011,80.2303498
MOZ,Mozambique,2012,101.8716444
MOZ,Mozambique,2013,103.1505044
MOZ,Mozambique,2014,111.4651747
MRT,Mauritania,2006,82.78850121
MRT,Mauritania,2007,86.06405568
MRT,Mauritania,2008,94.120211
MRT,Mauritania,2009,82.0086176
MRT,Mauritania,2010,93.42074513
MRT,Mauritania,2011,98.4853296
MRT,Mauritania,2012,110.7881227
MRT,Mauritania,2013,102.3988242
MRT,Mauritania,2014,91.61037136
MUS,Mauritius,2006,127.0628618
MUS,Mauritius,2007,120.8764513
MUS,Mauritius,2008,115.4893159
MUS,Mauritius,2009,104.429729
MUS,Mauritius,2010,113.4570736
MUS,Mauritius,2011,117.5389464
MUS,Mauritius,2012,119.5001198
MUS,Mauritius,2013,109.9697366
MUS,Mauritius,2014,108.1387638
MYS,Malaysia,2006,202.5771468
MYS,Malaysia,2007,192.4655064
MYS,Malaysia,2008,176.6683248
MYS,Malaysia,2009,162.5589705
MYS,Malaysia,2010,157.9447649
MYS,Malaysia,2011,154.9376846
MYS,Malaysia,2012,147.8417548
MYS,Malaysia,2013,142.7209915
MYS,Malaysia,2014,138.3122312
NAC,North America,2006,30.48232019
NAC,North America,2007,31.27953452
NAC,North America,2008,33.04006638
NAC,North America,2009,27.63802187
NAC,North America,2010,30.96543323
NAC,North America,2011,33.55937664
NAC,North America,2012,33.41992857
NAC,North America,2013,32.76839444
NAC,North America,2014,32.94777789
NAM,Namibia,2006,86.83396933
NAM,Namibia,2007,104.9793038
NAM,Namibia,2008,119.6444982
NAM,Namibia,2009,123.7628443
NAM,Namibia,2010,108.0724772
NAM,Namibia,2011,102.1891478
NAM,Namibia,2012,100.2134088
NAM,Namibia,2013,97.72490423
NAM,Namibia,2014,103.080137
NCL,New Caledonia,2006,68.02051448
NCL,New Caledonia,2007,72.17438872
NCL,New Caledonia,2008,67.91747838
NCL,New Caledonia,2009,56.07715703
NCL,New Caledonia,2010,68.16848239
NCL,New Caledonia,2011,66.84452207
NCL,New Caledonia,2012,63.75339131
NCL,New Caledonia,2013,58.8723435
NCL,New Caledonia,2014,58.95779793
NER,Niger,2006,36.53137318
NER,Niger,2007,35.50280285
NER,Niger,2008,39.71124405
NER,Niger,2009,49.5122567
NER,Niger,2010,51.9459863
NER,Niger,2011,50.24639516
NER,Niger,2012,45.08596447
NER,Niger,2013,46.29514915
NER,Niger,2014,45.74160084
NGA,Nigeria,2006,42.5665658
NGA,Nigeria,2007,39.33693151
NGA,Nigeria,2008,40.79683535
NGA,Nigeria,2009,36.05871041
NGA,Nigeria,2010,43.32075684
NGA,Nigeria,2011,53.27795833
NGA,Nigeria,2012,44.53236805
NGA,Nigeria,2013,31.04885996
NGA,Nigeria,2014,30.88519372
NIC,Nicaragua,2006,87.31034947
NIC,Nicaragua,2007,93.02587094
NIC,Nicaragua,2008,96.79408513
NIC,Nicaragua,2009,86.99338235
NIC,Nicaragua,2010,100.3629987
NIC,Nicaragua,2011,111.8271573
NIC,Nicaragua,2012,115.1773833
NIC,Nicaragua,2013,110.9840533
NIC,Nicaragua,2014,106.6980542
NLD,Netherlands,2006,127.7721514
NLD,Netherlands,2007,130.457871
NLD,Netherlands,2008,131.059892
NLD,Netherlands,2009,116.8895497
NLD,Netherlands,2010,131.5220741
NLD,Netherlands,2011,142.4717733
NLD,Netherlands,2012,149.2684152
NLD,Netherlands,2013,149.5493313
NLD,Netherlands,2014,150.0537554
NOR,Norway,2006,72.35584982
NOR,Norway,2007,73.18422942
NOR,Norway,2008,74.8893594
NOR,Norway,2009,67.05479681
NOR,Norway,2010,68.24955942
NOR,Norway,2011,69.67339293
